PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,26087985,,2018,8,16,,,1932-6203,,,PloS one,PLoS ONE,b'Reducing violence by teachers using the preventative intervention Interaction Competencies with Children for Teachers (ICC-T): A cluster randomized controlled trial at public secondary schools in Tanzania.',10.1371/journal.pone.0201362,,"b""The high global prevalence of school violence underlines the need for prevention. However, there are few scientifically evaluated intervention approaches that aim at preventing violence by teachers. We evaluated the feasibility and efficacy of the preventative intervention Interaction Competencies with Children for Teachers (ICC-T). In a cluster randomized controlled trial we assessed attitudes towards and use of violence by teachers (self-reported and reported by students) at eight schools in four regions in Tanzania. Two regions were randomly assigned as intervention regions. Data were assessed in the months before and three months after intervention. In total, 158 teachers (58% females; age: 32.08 years, SD = 5.65) and 486 students (54% females; age: 15.61 years, SD = 0.89) participated in this study. The feasibility was very good: Participants' acceptance was high and they reported a good integration of the core elements in their working routine. The significantly stronger decrease in the use of emotional and physical violence reported both by teachers and students as well as the stronger decrease in positive attitudes of teachers towards physical and emotional violence in the intervention schools at follow-up provide initial evidence of the efficacy. However, further evidence for the sustainability of its effect is needed.""",,,Hecker,Tobias,T,,"Department of Psychology, University of Bielefeld, Bielefeld, Germany.",eng,,Journal Article,,,United States,PLoS One,101285081,1932-6203,,,,6,0,epublish,,PMC6093611
,,,26087985,,2018,8,15,,,1745-6215,,,Trials,Trials,b'Reducing violence against children by implementing the preventative intervention Interaction Competencies with Children for Teachers (ICC-T): study protocol for a cluster randomized controlled trial in Southwestern Uganda.',10.1186/s13063-018-2827-9,,"b'ClinicalTrials.gov, NCT03051854 . Registered on 14 February 2017.'",,,Hecker,Tobias,T,,"Department of Psychology, Bielefeld University, Postbox 100131, 33501, Bielefeld, Germany. tobias.hecker@uni-bielefeld.de.",eng,,Journal Article,,,England,Trials,101263253,1745-6215,,,,6,0,epublish,,PMC6090607
,,,29999387,,2018,7,13,,,1939-0025,,,The American journal of orthopsychiatry,Am J Orthopsychiatry,"b'Experiences in bullying and/or peer victimization of vulnerable, marginalized, and oppressed children and adolescents: An introduction to the special issue.'",10.1037/ort0000330,,"b'This is an introduction to the special issue ""Bullying and Peer Victimization of Vulnerable, Marginalized, and Oppressed Youth."" The study findings included in this special issue reveal that bias-based bullying and harassment are global social problems. Each article identifies suggestions for interventions, policy, and future research. Each study presented in this special issue contributes to the bullying and school violence scholarship, which can provide avenues for serious discussions on best ways to address not only bullying but also racism, sexism, heteronormativity, homophobia, ableism, classism, and Eurocentrism, all of which accompany bias-based bullying. (PsycINFO Database Record'",,,Espelage,Dorothy L,DL,,Wayne State University.,eng,,Journal Article,,,United States,Am J Orthopsychiatry,0400640,0002-9432,,,,6,0,ppublish,,10.1037/ort0000330
,,,29990667,,2018,7,11,,,1573-2517,,,Journal of affective disorders,J Affect Disord,b'Association between sexual minority status and suicidal behavior among Chinese adolescents: A moderated mediation model.',10.1016/j.jad.2018.07.004,,b'Interpersonal relationships moderate the indirect effects of school victimization on association between sexual minority status and suicidal behavior. Early intervention addressing school violence combined with improving the quality of relationships with school peers would help prevent suicidality in sexual minority adolescents.',,,Lu,Ciyong,C,,"Department of Medical Statistics and Epidemiology, School of Public Health, Sun Yat-sen University, Guangzhou 510080, People's Republic of China; Guangdong Provincial Key Laboratory of Food, Nutrition and Health, Sun Yat-sen University, Guangzhou 510080, People's Republic of China. Electronic address: luciyong@mail.sysu.edu.cn.",eng,,Journal Article,,,Netherlands,J Affect Disord,7906073,0165-0327,,,,6,0,ppublish,,10.1016/j.jad.2018.07.004
,,,23721758,,2018,6,6,,,1664-1078,,,Frontiers in psychology,Front Psychol,b'Technological Resources to Prevent Cyberbullying During Adolescence: The Cyberprogram 2.0 Program and the Cooperative Cybereduca 2.0 Videogame.',10.3389/fpsyg.2018.00745,,"b'Bullying and cyberbullying have serious consequences for all those involved, especially the victims, and its prevalence is high throughout all the years of schooling, which emphasizes the importance of prevention. This article describes an intervention proposal, made up of a program (Cyberprogram 2.0 Garaigordobil and Martnez-Valderrey, 2014a) and a videogame (Cooperative Cybereduca 2.0 Garaigordobil and Martnez-Valderrey, 2016b) which aims to prevent and reduce cyberbullying during adolescence and which has been validated experimentally. The proposal has four objectives: (1) To know what bullying and cyberbullying are, to reflect on the people involved in these situations; (2) to become aware of the harm caused by such behaviors and the severe consequences for all involved; (3) to learn guidelines to prevent and deal with these situations: know what to do when one suffers this kind of violence or when observing that someone else is suffering it; and (4) to foster the development of social and emotional factors that inhibit violent behavior (e.g., communication, ethical-moral values, empathy, cooperation). The proposal is structured around 25 activities to fulfill these goals and it ends with the videogame. The activities are carried out in the classroom, and the online video is the last activity, which represents the end of the intervention program. The videogame (www.cybereduca.com) is a trivial pursuit game with questions and answers related to bullying/cyberbullying. This cybernetic trivial pursuit is organized around a fantasy story, a comic that guides the game. The videogame contains 120 questions about 5 topics: cyberphenomena, computer technology and safety, cybersexuality, consequences of bullying/cyberbullying, and coping with bullying/cyberbullying. To evaluate the effectiveness of the intervention, a quasi-experimental design, with repeated pretest-posttest measures and control groups, was used. During the pretest and posttest stages, 8 assessment instruments were administered. The experimental group randomly received the intervention proposal, which consisted of one weekly 1-h session during the entire school year. The results obtained with the analyses of variance of the data collected before and after the intervention in the experimental and control groups showed that the proposal significantly promoted the following aspects in the experimental group: (1) a decrease in face-to-face bullying and cyberbullying behaviors, in different types of school violence, premeditated and impulsive aggressiveness, and in the use of aggressive conflict-resolution strategies; and (2) an increase of positive social behaviors, self-esteem, cooperative conflict-resolution strategies, and the capacity for empathy. The results provide empirical evidence for the proposal. The importance of implementing programs to prevent bullying in all its forms, from the beginning of schooling and throughout formal education, is discussed.'",,,Martínez-Valderrey,Vanesa,V,,"Faculty of Psychology, University of the Basque Country (UPV/EHU), Bilbao, Spain.",eng,,Journal Article,,,Switzerland,Front Psychol,101550902,1664-1078,,,,6,1,epublish,,PMC5964293
,,,29800470,,2018,5,26,,,0037-8046,,,Social work,Soc Work,b'Social Workers: An Important Piece of the Puzzle to Prevent and Respond to School Violence.',10.1093/sw/swy030,,,,,Bent-Goodley,Tricia B,TB,,"Tricia B. Bent-Goodley, PhD, LICSW, is professor, School of Social Work, Howard University, 601 Howard Place, NW, Washington, DC; e-mail: tbent-goodley@howard.edu.",eng,,Journal Article,,,United States,Soc Work,2984852R,0037-8046,,,,6,0,ppublish,,10.1093/sw/swy030
,,,21381837,,2018,5,2,,,1573-6709,,,The Psychiatric quarterly,Psychiatr Q,b'Automated Risk Assessment for School Violence: a Pilot Study.',10.1007/s11126-018-9581-8,,"b""School violence has increased over the past ten years. This study evaluated students using a more standard and sensitive method to help identify students who are at high risk for school violence. 103 participants were recruited through Cincinnati Children's Hospital Medical Center (CCHMC) from psychiatry outpatient clinics, the inpatient units, and the emergency department. Participants (ages 12-18) were active students in 74 traditional schools (i.e. non-online education). Collateral information was gathered from guardians before participants were evaluated. School risk evaluations were performed with each participant, and audio recordings from the evaluations were later transcribed and manually annotated. The BRACHA (School Version) and the School Safety Scale (SSS), both 14-item scales, were used. A template of open-ended questions was also used. This analysis included 103 participants who were recruited from 74 different schools. Of the 103 students evaluated, 55 were found to be moderate to high risk and 48 were found to be low risk based on the paper risk assessments including the BRACHA and SSS. Both the BRACHA and the SSS were highly correlated with risk of violence to others (Pearson correlations>0.82). There were significant differences in BRACHA and SSS total scores between low risk and high risk to others groups (p-values <0.001 under unpaired t-test). In particular, there were significant differences in individual SSS items between the two groups (p-value <0.001). Of these items, Previous Violent Behavior (Pearson Correlation=0.80), Impulsivity (0.69), School Problems (0.64), and Negative Attitudes (0.61) were positively correlated with risk to others. The novel machine learning algorithm achieved an AUC of 91.02% when using the interview content to predict risk of school violence, and the AUC increased to 91.45% when demographic and socioeconomic data were added. Our study indicates that the BRACHA and SSS are clinically useful for assessing risk for school violence. The machine learning algorithm was highly accurate in assessing school violence risk.""",,,DelBello,Melissa,M,,"University of Cincinnati, Cincinnati, USA.",eng,,Journal Article,,,United States,Psychiatr Q,0376465,0033-2720,,,,6,0,ppublish,,10.1007/s11126-018-9581-8
,,,29195172,,2018,4,30,,,1873-7757,,,Child abuse & neglect,Child Abuse Negl,"b'Corrigendum to ""Exposure to school violence at school and mental health of victimized adolescents: The mediation role of social support"" [Child Abuse Negl. 76C (2018) 342-352].'",10.1016/j.chiabu.2018.04.009,,,,,Balkis,Murat,M,,"Department of Psychological Counseling and Guidance, Pamukkale University, Denizli, Turkey.",eng,,Published Erratum,,,England,Child Abuse Negl,7801702,0145-2134,,,,6,0,ppublish,,10.1016/j.chiabu.2018.04.009
,,,24007839,,2018,4,28,,,1660-4601,,,International journal of environmental research and public health,Int J Environ Res Public Health,b'Sufficient Social Support as a Possible Preventive Factor against Fighting and Bullying in School Children.',10.3390/ijerph15050870,,,,,Zaborskis,Apolinaras,A,,"Health Research Institute, Faculty of Public Health, Medical Academy, Lithuanian University of Health Sciences, 47181 Kaunas, Lithuania. apolinaras.zaborskis@lsmuni.lt.",eng,,"Research Support, Non-U.S. Gov't",,,Switzerland,Int J Environ Res Public Health,101238455,1660-4601,,,,6,0,epublish,,PMC5981909
,,,29649022,,2018,4,13,,,1536-7312,,,Journal of developmental and behavioral pediatrics : JDBP,J Dev Behav Pediatr,b'Effectiveness of Chinese Martial Arts and Philosophy to Reduce Reactive and Proactive Aggression in Schoolchildren.',10.1097/DBP.0000000000000565,,"b""The results provided a theoretical proof for the relationship between aggression and sport involvement combined with children's moral reasoning. This study gives practical implications to intervention that solely playing sports or teaching moral lessons is not effective enough for high-risk schoolchildren with aggressive behavior. However, combined traditional Chinese martial arts skills and moral philosophy training could be considered in the school curriculum to reduce school violence and facilitate creation of harmonious schools.""",,,Lee,Toney Ka Hung,TKH,,"Department of Applied Social Sciences, City University of Hong Kong, Kowloon, Hong Kong.",eng,,Journal Article,,,United States,J Dev Behav Pediatr,8006933,0196-206X,,,,6,0,ppublish,,10.1097/DBP.0000000000000565
,,,7592274,,2018,4,13,,,1468-2869,,,Journal of urban health : bulletin of the New York Academy of Medicine,J Urban Health,b'A Secondary Spatial Analysis of Gun Violence near Boston Schools: a Public Health Approach.',10.1007/s11524-018-0244-8,,"b'School neighborhood violence continues to be a major public health problem among urban students. A large body of research addresses violence at school; however, fewer studies have explored concentrations of violence in areas proximal to schools. This study aimed to quantify the concentration of shootings near schools to elucidate the place-based dynamics that may be focal points for violence prevention. Geocoded databases of shooting and school locations were used to examine locational patterns of firearm shootings and elementary, middle, and high schools in Boston, Massachusetts. Analyses utilized spatial statistics for point pattern data including distance matrix and K function methodology to quantify the degree of spatial dependence of shootings around schools. Results suggested that between 2012 and 2015, there were 678 shooting incidents in Boston; the average density was 5.1 per square kilometer. The nearest neighbor index (NNI=0.335km, p<.001, O=0.95km, E=0.28km) and G function analysis revealed a clustered pattern of gun shooting incidents indicative of a spatially non-random process. The mean and median distance from any school to the nearest shooting location was 0.35 and 0.33km, respectively. A majority (56%, 74/133) of schools in Boston had at least one shooting incident within 400m, a distance that would take about 5min to walk if traveling by foot. The bivariate K function indicated that a significantly greater number of shootings were clustered within short distances from schools than would be expected under a null hypothesis of no spatial dependence. Implications for students attending schools in racially homogenous neighborhoods across all income levels are discussed.'",,,Barboza,Gia,G,,"Northeastern University, Boston, MA, 02115, USA. g.barboza@neu.edu.",eng,,Journal Article,,,United States,J Urban Health,9809909,1099-3460,,,,6,0,ppublish,,PMC5993695
,,,29637679,,2018,4,12,,,1442-2018,,,Nursing & health sciences,Nurs Health Sci,b'Behavioral and psychosocial factors associated with suicidal ideation among adolescents.',10.1111/nhs.12422,,"b'Suicidal ideation poses a serious threat to the well-being of adolescents and is the strongest risk factor for suicide. Indeed, Korea ranks first among Organisation for Economic Cooperation and Development countries regarding the age-standardized suicide rates. In the present study, we examined multiple levels of factors associated with the suicidal ideation of adolescents in Korea by applying the Ecological Models of Health Behavior. A cross-sectional study was conducted with a convenience sample of 860 adolescents. The instruments included the Beck Depression Inventory and the Adolescent Mental Health and Problem Behavior Questionnaire. The data were analyzed using hierarchical multiple regression. Sixteen percent of participants reported suicidal ideation. Intrapersonal (sleep disturbance, Internet game addiction, destructive behavior, and depressive symptoms) and interpersonal factors (family conflicts and peer victimization) were associated with suicidal ideation. Because multiple factors were associated with suicidal ideation among adolescents, both intrapersonal (sleep disturbance, Internet game addiction, and depression) and interpersonal factors (family conflicts and peer problems) should be considered in the development of suicide-prevention programs. These programs could include campaigns changing the norms (permissive attitudes toward school violence) and the development of strict and rigorous school non-violence policies.'",,,Ham,Ok Kyung,OK,,"Department of Nursing, Inha University, Incheon, Korea.",eng,,Journal Article,,,Australia,Nurs Health Sci,100891857,1441-0745,,,,6,0,ppublish,,10.1111/nhs.12422
,,,26087985,,2018,4,11,,,2399-9772,,,BMJ paediatrics open,BMJ Paediatr Open,b'Who perpetrates violence against children? A systematic analysis of age-specific and sex-specific data.',10.1136/bmjpo-2017-000180,,b'PROSPERO 2015: CRD42015024315.',,,Abrahams,Naeemah,N,,"Gender and Health Research Unit, South African Medical Research Council, Cape Town, South Africa.",eng,,Journal Article,,,England,BMJ Paediatr Open,101715309,2399-9772,,,,6,1,epublish,,PMC5842994
,,,29629789,,2018,11,8,,,1939-1560,,,"School psychology quarterly : the official journal of the Division of School Psychology, American Psychological Association",Sch Psychol Q,"b'Bullying victimization and student engagement in elementary, middle, and high schools: Moderating role of school climate.'",10.1037/spq0000250,,"b'Bullying is the most common form of school violence and is associated with a range of negative outcomes, including traumatic responses. This study used hierarchical linear modeling to examine the multilevel moderating effects of school climate and school level (i.e., elementary, middle, and high schools) on the association between bullying victimization and student engagement. Participants included 25,896 students in 4th to 12th grades from 114 schools. Results indicated that, after controlling for student and school demographic factors, positive school climate was associated with higher behavioral/cognitive and emotional engagement of students across all grades. This highlights the critical and fundamental role of positive school climate in bullying prevention and intervention, among students across all grade levels, including those with frequent bullying victimization experience. Results also showed that negative associations between student-level bullying victimization and engagement were intensified in more positive school climates. This finding suggests that, in comparison with students in schools with less positive school climates, the engagement of bullying victims in schools with a more positive school climate might be more negatively influenced by their victimization experience. Additionally, the relation between student-level bullying victimization and emotional engagement was significantly different across middle and high schools. (PsycINFO Database Record'",,,Dowdy,Erin,E,,"Department of Counseling, Clinical, and School Psychology, University of California, Santa Barbara.",eng,,"Research Support, U.S. Gov't, Non-P.H.S.",,,United States,Sch Psychol Q,9102245,1045-3830,,,,6,0,ppublish,,10.1037/spq0000250
,,,29621930,,2018,4,7,,,1546-8364,,,The Journal of school nursing : the official publication of the National Association ,,,29621930,,2018,4,7,,,1546-8364,,,The Journal of school nursing : the official publication of the National Association of School Nurses,J Sch Nurs,"Violence in Rural, Suburban, and Urban Schools in Pennsylvania.",10.1177/1059840518765086,,"b'School violence is a public health issue with direct and collateral consequences that has academic and social impacts for youth. School violence is often considered a uniquely urban problem, yet more research is needed to understand how violence in rural and suburban schools may be similar or different from urban counterparts. Using school violence data from a state with urban, suburban, and rural counties, we explored the landscape of school violence in Pennsylvania (PA) through mapping, descriptive statistics, and factor analysis. Results show school violence is not solely an urban problem. Schools in all county types and across grade levels deal with violence to varying degrees, and the majority of schools across county types experience low levels of violence. Types of violence experienced by PA schools loaded onto three factors, suggesting that targeted interventions may be better suited to addressing school violence.'",,,Wiebe,Douglas J,DJ,,"3 Department of Biostatistics and Epidemiology, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA, USA.",eng,,Journal Article,,,United States,J Sch Nurs,9206498,1059-8405,,,,6,0,ppublish,,10.1177/1059840518765086
,,,19751307,,2018,3,3,,,1746-1561,,,The Journal of school health,J Sch Health,Crime Prevention Through Environmental Design (CPTED) Characteristics Associated With Violence and Safety in Middle Schools.,10.1111/josh.12609,,b'The CSA is useful for assessing school environments that are associated with violence-related behaviors and perceptions. The CSA might help guide school environmental modifications to reduce violence.',,,Carter,Stanley L,SL,,"Carter and Carter Associates, 37 Grouse Hollow, Murphy, NC 28906.",eng,,Journal Article,,,United States,J Sch Health,0376370,0022-4391,,,,6,0,ppublish,,NIHMS947685
