PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,28976871,,2018,6,6,,,1211-4286,,,Acta medica (Hradec Kralove),Acta Medica (Hradec Kralove),b'The Terrorist Attacks and the Human Live Birth Sex Ratio: a Systematic Review and Meta-Analysis.',10.14712/18059694.2017.94,,b'Terrorist (especially lone wolf) attacks were significantly associated with reduced odds of having a live male birth. Pregnancy loss remains an important Public Health challenge. Systematic reviews and meta-analyses considering other calamities are warranted.',,,Grech,Victor,V,,"Academic Department of Paediatrics, Medical School, Mater Dei Hospital, Malta. victor.e.grech@gov.mt.",eng,,Review,,,Czech Republic,Acta Medica (Hradec Kralove),9705947,1211-4286,,,,6,0,ppublish,,am_2017060020059
,,,28822869,,2017,8,21,,,1872-6232,,,Early human development,Early Hum. Dev.,b'A review of terrorism and its reduction of the gender ratio at birth after seasonal adjustment.',10.1016/j.earlhumdev.2017.08.004,,"b'This paper studied 112,226,306 live births. The following events showed dips 5th percentile 3-5months after these acute episodes: the Brooklyn Bridge protests, Katrina Hurricane for all 4 states and for each individual state (Alabama, Florida, Louisiana, Mississippi), the Battle in Seattle, the London bombings, The Madrid bombings (for Madrid and for Spain), the Breivik shooting, the Oklahoma City bombing and the Sandy Hook Elementary School shooting. The Virginia Polytechnic Institute and State University shooting the Fukushima Daiichi nuclear disaster also showed dips albeit slightly later. Seasonal adjustments should be taken into consideration in order to avoid Type 1 or 2 error pitfalls.'",,,Zammit,Dorota,D,,"National Statistics Office, Malta. Electronic address: dorota.zammit@gov.mt.",eng,,Journal Article,,,Ireland,Early Hum Dev,7708381,0378-3782,,,,6,0,ppublish,,10.1016/j.earlhumdev.2017.08.004
,,,16602811,,2017,8,5,,,0090-4392,,,Journal of community psychology,J Community Psychol,b'Developing a sustainable child and family service system after a community tragedy: Lessons from Sandy Hook.',10.1002/jcop.21890,,"b'This paper describes a systematic approach to assessing community services post-Sandy Hook shooting. An evaluation team was invited to develop a sustainability plan for community services in Newtown. Service organizations, providers and families were interviewed. Descriptive statistics were used to characterize the range of services; respondent perspectives were coded using content analysis. We found that Newtown has a broad array of community services, but respondent groups varied in their perceptions of service adequacy. Consensus existed about core components of an ideal service system, including centralizing access; coordinating care; personalizing and tailoring services for families; and providing evidence-based care. The strategic community assessment approach developed here may inform how communities examine their service capacity and develop sustainability plans post-disaster.'",,,Horwitz,Sarah McCue,SM,,"Professor, NYU Langone Medical Center.",eng,,Journal Article,,,United States,J Community Psychol,0367033,0090-4392,,,,6,0,ppublish,,NIHMS855026
,,,28362248,,2017,4,1,,,1940-3208,,,Journal of American college health : J of ACH,J Am Coll Health,b'Hope and adjustment to college in the context of collective trauma.',10.1080/07448481.2017.1312412,,"b'Fostering hope may promote college adjustment, regardless of collective traumas that might occur on campus.'",,,Modir,Sheila,S,,"a Department of Counseling , Clinical and School Psychology, University of California , Santa Barbara , California , USA.",eng,,Journal Article,,,United States,J Am Coll Health,8214119,0744-8481,,,,6,0,ppublish,,10.1080/07448481.2017.1312412
,,,21435969,,2017,3,25,,,2369-2960,,,JMIR public health and surveillance,JMIR Public Health Surveill,"b""Using Web-Based Search Data to Study the Public's Reactions to Societal Events: The Case of the Sandy Hook Shooting.""",10.2196/publichealth.6033,,b'Search engine queries present a viable infodemiology metric on public reactions and subsequent behaviors to major societal events and could be used by policymakers to inform policy development.',,,Rahurkar,Mandar,M,,"CareChimeMountain View, CAUnited States.",eng,,Journal Article,,,Canada,JMIR Public Health Surveill,101669345,2369-2960,,,,6,1,epublish,,PMC5383805
,,,27923800,,2016,12,8,,,1475-5785,,,Injury prevention : journal of the International Society for Child and Adolescent Injury Prevention,Inj. Prev.,b'School shootings during 2013-2015 in the USA.',10.1136/injuryprev-2016-042162,,"b'School shootings are less likely in states with BC laws, higher MHE and KEE, and with greater per cent urban population.'",,,Galea,Sandro,S,,"School of Public Health, Boston University, Boston, Massachusetts, USA.",eng,,Journal Article,,,England,Inj Prev,9510056,1353-8047,,,,6,0,ppublish,,10.1136/injuryprev-2016-042162
,,,27842188,,2016,11,15,,,2168-6114,,,JAMA internal medicine,JAMA Intern Med,b'Testing the Immunity of the Firearm Industry to Tort Litigation.',10.1001/jamainternmed.2016.7043,,"b""In the absence of congressional action to reinstate the federal ban on assault weapons, tort litigation offers an alternative strategy for regulating what have become the weapons of choice in mass shootings. However, opportunities to bring successful claims are limited. To prevail, plaintiffs must show that their suit fits within exceptions to the broad immunity from tort actions that Congress gave the firearm industry in the 2005 Protection of Lawful Commerce in Arms Act. In one particularly high-profile lawsuit, families of victims of the school shooting in Newtown, Connecticut, in 2012 sued the makers and sellers of the military-style rifle used in the attack, alleging negligence and deceptive marketing. The trial court dismissed the case on October 14, 2016, but the plaintiffs plan to appeal. We review the history of tort litigation against the firearm industry, outline the Newtown families' claims, and describe the decision.""",,,Mello,Michelle M,MM,,"Stanford Law School, Stanford, California2Stanford University School of Medicine, Stanford, California.",eng,,Journal Article,,,United States,JAMA Intern Med,101589534,2168-6106,,,,6,0,ppublish,,10.1001/jamainternmed.2016.7043
,,,27658988,,2016,9,24,,,0013-7006,,,L'Encephale,Encephale,b'[Homicide-suicide: Clinical review and psychological assumptions].',10.1016/j.encep.2016.04.014,,"b'Suicide-homicide phenomenon is the result of the interaction of societal, ideological, psychopathological and criminological elements which burst out in a lethal and paroxystic gesture. Psychiatrists and psychologists may have an important part to play in modelling a pattern to better understand it.'",,,Painset,G,G,,"EA 4386, laboratoire parisien de psychologie sociale, université Paris Ouest-Nanterre, 200, avenue de la République, 92000 Nanterre, France.",fre,,Review,,,France,Encephale,7505643,0013-7006,,,,6,0,ppublish,,10.1016/j.encep.2016.04.014
,,,27216327,,2016,7,28,,,1422-4917,,,Zeitschrift fur Kinder- und Jugendpsychiatrie und Psychotherapie,Z Kinder Jugendpsychiatr Psychother,b'[Leaking: Frequency and correlates of announcements and threats of homicidal violence reported by Berlin schools between 1996 and 2007].',10.1024/1422-4917/a000423,,"b'Threats and announcements of homicidal violence at schools may have massive consequences like evacuations, police searches, criminal investigations, or loss of the sense of security by students, teachers, and parents. However, there is a lack of systematic studies about that phenomenon. The present article would like to contribute to closing the research gap. It presents results about the frequency and structure of threats and announcements of homicidal violence in schools in Berlin. The study is based on an official dataset from school administration reports of violent acts in Berlin schools which has been studied within the Berlin Leaking-Projekt. The sample consists of 427 threats and announcements of homicidal violence between 1996 and 2007. The study is an exceptional analysis of the phenomenon: it presents crosscutting results about frequency and characteristics of threats and the threatening students as well as results of a longitudinal analysis about the development of threats and announcements. Results show a rate of 0,3 threats and announcements per 1 000 student and year. During the observation time span a steady increase of threats and announcements  year by year, influenced by imitation effects after school shootings  has been observed.'",,,Scheithauer,Herbert,H,,"4 Fachbereich Erziehungswissenschaft und Psychologie, Freie Universität Berlin.",ger,,Journal Article,,,Switzerland,Z Kinder Jugendpsychiatr Psychother,9801717,1422-4917,,,,6,0,ppublish,,10.1024/1422-4917/a000423
,,,27216326,,2016,7,28,,,1422-4917,,,Zeitschrift fur Kinder- und Jugendpsychiatrie und Psychotherapie,Z Kinder Jugendpsychiatr Psychother,b'[The NETWASS prevention model for early identification and assessment of adolescents in psychosocial crisis].',10.1024/1422-4917/a000422,,"b'The research-based NETWASS prevention model aims to enable school staff to identify students experiencing a psychosocial crisis that could lead to severe targeted school violence and to initiate appropriate support measures. A detailed analysis of the adolescent psychosocial crisis is conducted at an early stage by evaluating possible warning behaviors, crisis symptoms, a students individual and social background, and resources. The model was implemented in 98 schools. During the project duration of seven months staff from 59 schools reported 99 cases of a students psychosocial crisis. Three experts conducted a content analysis of the reported qualitative data focusing on crisis symptoms of the students as well as the initiated measures. Results show a broad spectrum of risk factors, whereas aggressive behavior of students was reported most frequently. On the basis of theoretical assumptions, the reported cases were divided into three distinct risk groups. A total of eight high-risk cases were observed and reported by the school staff. The school staff mostly reacted to the student crisis by initiating resource-orientated measures, the expertise of child and youth therapists was mostly requested for the high risk cases. By describing the impact of cases and choice of measures undertaken, the study aims to give an overview of incidents schools as well as clinical psychologists and therapists are confronted with.'",,,Scheithauer,Herbert,H,,"1 Fachbereich Erziehungswissenschaft und Psychologie, Freie Universität Berlin.",ger,,Journal Article,,,Switzerland,Z Kinder Jugendpsychiatr Psychother,9801717,1422-4917,,,,6,0,ppublish,,10.1024/1422-4917/a000422
,,,27216325,,2016,7,28,,,1422-4917,,,Zeitschrift fur Kinder- und Jugendpsychiatrie und Psychotherapie,Z Kinder Jugendpsychiatr Psychother,b'[School shootings by adult outsiders  psychiatric aspects and risk markers].',10.1024/1422-4917/a000421,,b'The prevention of such cases seems to be most promising installing a regional and interdisciplinary threat management model. The field of threat management offers a scientific frame with evidence based tools and methods.',,,Allwinn,Mirko,M,,"1 Institut Psychologie und Bedrohungsmanagement, Darmstadt.",ger,,Journal Article,,,Switzerland,Z Kinder Jugendpsychiatr Psychother,9801717,1422-4917,,,,6,0,ppublish,,10.1024/1422-4917/a000421
,,,26766763,,2017,1,19,,,1935-990X,,,The American psychologist,Am Psychol,b'Youth violence: What we know and what we need to know.',10.1037/a0039687,,"b'School shootings tear the fabric of society. In the wake of a school shooting, parents, pediatricians, policymakers, politicians, and the public search for ""the"" cause of the shooting. But there is no single cause. The causes of school shootings are extremely complex. After the Sandy Hook Elementary School rampage shooting in Newtown, Connecticut, we wrote a report for the National Science Foundation on what is known and not known about youth violence. This article summarizes and updates that report. After distinguishing violent behavior from aggressive behavior, we describe the prevalence of gun violence in the United States and age-related risks for violence. We delineate important differences between violence in the context of rare rampage school shootings, and much more common urban street violence. Acts of violence are influenced by multiple factors, often acting together. We summarize evidence on some major risk factors and protective factors for youth violence, highlighting individual and contextual factors, which often interact. We consider new quantitative ""data mining"" procedures that can be used to predict youth violence perpetrated by groups and individuals, recognizing critical issues of privacy and ethical concerns that arise in the prediction of violence. We also discuss implications of the current evidence for reducing youth violence, and we offer suggestions for future research. We conclude by arguing that the prevention of youth violence should be a national priority. (PsycINFO Database Record'",,,Webster,Daniel W,DW,,"Center for Gun Policy and Research, Johns Hopkins University.",eng,,Review,,,United States,Am Psychol,0370521,0003-066X,,,,6,0,ppublish,,10.1037/a0039687
,,,15369529,,2016,6,29,,,1095-9254,,,Journal of adolescence,J Adolesc,"b""Brief report: Examining children's disruptive behavior in the wake of trauma - A two-piece growth curve model before and after a school shooting.""",S0140-1971(15)00183-9,,"b'School shootings may have serious negative impacts on children years after the event. Previous research suggests that children exposed to traumatic events experience heightened fear, anxiety, and feelings of vulnerability, but little research has examined potential aggressive and disruptive behavioral reactions. Utilizing a longitudinal dataset in which a local school shooting occurred during the course of data collection, this study sought to investigate whether the trajectory of disruptive behaviors was affected by the shooting. A two-piece growth curve model was used to examine the trajectory of disruptive behaviors during the pre-shooting years (i.e., piece one) and post-shooting years (i.e., piece two). Results indicated that the two-piece growth curve model fit the data better than the one-piece model and that the school shooting precipitated a faster decline in aggressive behaviors. This study demonstrated a novel approach to examining effects of an unexpected traumatic event on behavioral trajectories using an existing longitudinal data set.'",,,Eddy,J Mark,JM,,"Partners for Our Children, School of Social Work, University of Washington, Seattle, WA 98195-9476, USA.",eng,,"Research Support, N.I.H., Extramural",,,England,J Adolesc,7808986,0140-1971,,,,6,0,ppublish,,NIHMS717441
,,,25793695,,2016,10,14,,,1573-2789,,,Community mental health journal,Community Ment Health J,b'Do Negative Changes in Worldview Mediate Links Between Mass Trauma and Reckless Behavior? A Longitudinal Exploratory Study.',10.1007/s10597-015-9906-0,,"b'Trauma exposure heightens the risk of reckless behavior and is now included in DSM-5 posttraumatic stress disorder symptomatology. Individuals exposed to trauma may be likely to engage in reckless behavior because of negative changes in their worldview (referred to as disrupted worldview). The current study investigates the relationship between DSM-IV posttraumatic stress symptoms, disrupted worldview, and increased reckless behavior among 1145 students exposed to mass violence. Total posttraumatic stress symptomatology was associated with increased and persistent reckless behavior, supporting DSM-5 diagnostic inclusion. Although posttraumatic stress symptomatology predicted reckless behavior among those with varying levels of posttraumatic symptomatology, individuals with high symptomatology reported significantly higher recklessness. Disrupted worldview mediated the relationship between posttraumatic symptomatology and reckless behavior among individuals with high symptomatology, while only partially mediating the relationship among those with low symptomatology. These findings provide support for worldview disruptions as a mechanism by which prolonged reckless behavior may be manifested.'",,,Hughes,Michael,M,,"Department of Sociology, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA.",eng,,Journal Article,,,United States,Community Ment Health J,0005735,0010-3853,,,,6,0,ppublish,,10.1007/s10597-015-9906-0
,,,26141350,,2015,7,5,,,1552-6518,,,Journal of interpersonal violence,J Interpers Violence,b'Developing an Understanding of Victims and Violent Offenders: The Impact of Fostering Empathy.',10.1177/0886260515586361,,"b'This study explores the consequences of fostering empathy-for both victims and perpetrators-after large-scale violent events. Participants ( N = 834) read a description of a school shooting and were randomly assigned to one of six conditions revealing varying amounts of background information about the victim and the perpetrator of violence. The impact of empathy on reactions toward the victim and perpetrator were then assessed. Empathy for the perpetrator could be fostered with increased information about his background, resulting in recommendations of increased leniency. Fostering empathy for the victim promoted positive community responses, including increased intentions to engage in helping behavior and make charitable donations. The degree to which participants could make sense of the violent event was also associated with decreases in blame and anger toward the perpetrator. Potential implications of the findings for news media and community coping strategies are explored.'",,,Silver,Roxane Cohen,RC,,"2 University of California, Irvine, CA, USA.",eng,,Journal Article,,,United States,J Interpers Violence,8700910,0886-2605,,,,6,0,ppublish,,10.1177/0886260515586361
,,,20571454,,2016,4,14,,,1932-6203,,,PloS one,PLoS ONE,b'Contagion in Mass Killings and School Shootings.',10.1371/journal.pone.0117259,,"b'We find significant evidence that mass killings involving firearms are incented by similar events in the immediate past. On average, this temporary increase in probability lasts 13 days, and each incident incites at least 0.30 new incidents (p = 0.0015). We also find significant evidence of contagion in school shootings, for which an incident is contagious for an average of 13 days, and incites an average of at least 0.22 new incidents (p = 0.0001). All p-values are assessed based on a likelihood ratio test comparing the likelihood of a contagion model to that of a null model with no contagion. On average, mass killings involving firearms occur approximately every two weeks in the US, while school shootings occur on average monthly. We find that state prevalence of firearm ownership is significantly associated with the state incidence of mass killings with firearms, school shootings, and mass shootings.'",,,Castillo-Chavez,Carlos,C,,"Arizona State University, Tempe, AZ, USA.",eng,,Journal Article,,,United States,PLoS One,101285081,1932-6203,,,,6,0,epublish,,PMC4489652
,,,25896419,,2016,12,15,,,1467-9280,,,Psychological science,Psychol Sci,b'Cumulative exposure to prior collective trauma and acute stress responses to the Boston marathon bombings.',10.1177/0956797614561043,,"b'The role of repeated exposure to collective trauma in explaining response to subsequent community-wide trauma is poorly understood. We examined the relationship between acute stress response to the 2013 Boston Marathon bombings and prior direct and indirect media-based exposure to three collective traumatic events: the September 11, 2001 (9/11) terrorist attacks, Superstorm Sandy, and the Sandy Hook Elementary School shooting. Representative samples of residents of metropolitan Boston (n = 846) and New York City (n = 941) completed Internet-based surveys shortly after the Boston Marathon bombings. Cumulative direct exposure and indirect exposure to prior community trauma and acute stress symptoms were assessed. Acute stress levels did not differ between Boston and New York metropolitan residents. Cumulative direct and indirect, live-media-based exposure to 9/11, Superstorm Sandy, and the Sandy Hook shooting were positively associated with acute stress responses in the covariate-adjusted model. People who experience multiple community-based traumas may be sensitized to the negative impact of subsequent events, especially in communities previously exposed to similar disasters.'",,,Silver,Roxane Cohen,RC,,"University of California, Irvine rsilver@uci.edu.",eng,,"Research Support, U.S. Gov't, Non-P.H.S.",,,United States,Psychol Sci,9007542,0956-7976,,,,6,0,ppublish,,10.1177/0956797614561043
,,,12405079,,2016,12,15,,,1467-9280,,,Psychological science,Psychol Sci,"b'Sadness shifts to anxiety over time and distance from the national tragedy in Newtown, Connecticut.'",10.1177/0956797614562218,,"b'How do increasing temporal and spatial distance affect the emotions people feel and express in response to tragic events? Standard views suggest that emotional intensity should decrease but are silent on changes in emotional quality. Using a large Twitter data set, we identified temporal and spatial patterns in use of emotional and cognitive words in tweets about the Sandy Hook Elementary School shooting. Although use of sadness words decreased with time and spatial distance, use of anxiety words showed the opposite pattern and was associated with concurrent increases in language reflecting causal thinking. In a follow-up experiment, we found that thinking about abstract causes (as opposed to concrete details) of this event similarly evoked decreased sadness but increased anxiety, which was associated with perceptions that a similar event might occur in the future. These data challenge current theories of emotional reactivity and identify time, space, and abstract causal thinking as factors that elicit categorical shifts in emotional responses to tragedy.'",,,Ochsner,Kevin N,KN,,Columbia University.,eng,,"Research Support, N.I.H., Extramural",,,United States,Psychol Sci,9007542,0956-7976,,,,6,0,ppublish,,NIHMS642383
